Year,Product,Order method type,Retailer country,Revenue,Quantity,Gross profit
2006,Lady Hailstorm Titanium Woods Set,Web,United Kingdom,1411860.89,1093.0,745130.89
2006,Lady Hailstorm Titanium Woods Set,Web,Belgium,617446.94,478.0,325866.94
2006,Lady Hailstorm Titanium Woods Set,Web,Switzerland,324224.23,251.0,171114.23
2006,Lady Hailstorm Titanium Woods Set,Web,Austria,658782.3,510.0,347682.3
2006,Lady Hailstorm Titanium Woods Set,Web,Italy,784080.11,607.0,413810.11
2006,Lady Hailstorm Titanium Woods Set,Web,Spain,822832.01,637.0,434262.01
2006,Lady Hailstorm Titanium Woods Set,Mail,Japan,78795.53,61.0,41585.53
2006,Lady Hailstorm Titanium Woods Set,Mail,Singapore,96879.75,75.0,51129.75
2006,Lady Hailstorm Titanium Woods Set,Mail,Germany,38751.9,30.0,20451.9
2006,Lady Hailstorm Titanium Woods Set,E-mail,Canada,131756.46,102.0,69536.46
2006,Lady Hailstorm Titanium Woods Set,E-mail,Germany,201509.88,156.0,106349.88
2006,Lady Hailstorm Titanium Woods Set,E-mail,Italy,271263.3,210.0,143163.3
2006,Lady Hailstorm Titanium Woods Set,Fax,United States,94908.29,73.0,50378.29
2006,Lady Hailstorm Titanium Woods Set,Fax,Spain,76212.07,59.0,40222.07
2006,Lady Hailstorm Steel Woods Set,Telephone,Japan,134983.68,156.0,69307.68
2006,Lady Hailstorm Steel Woods Set,Telephone,Australia,157480.96,182.0,80858.96
2006,Lady Hailstorm Steel Woods Set,Telephone,Netherlands,54512.64,63.0,27989.64
2006,Lady Hailstorm Steel Woods Set,Telephone,France,90854.4,105.0,46649.4
2006,Lady Hailstorm Steel Woods Set,Telephone,Spain,80471.04,93.0,41318.04
2006,Lady Hailstorm Steel Woods Set,Sales visit,United States,127196.16,147.0,65309.16
2006,Lady Hailstorm Steel Woods Set,Sales visit,Mexico,89989.12,104.0,46205.12
2006,Lady Hailstorm Steel Woods Set,Sales visit,China,192957.44,223.0,99074.44
2006,Lady Hailstorm Steel Woods Set,Sales visit,Australia,47590.4,55.0,24435.4
2006,Lady Hailstorm Steel Woods Set,Sales visit,Netherlands,102968.32,119.0,52869.32
2006,Lady Hailstorm Steel Woods Set,Sales visit,Sweden,33745.92,39.0,17326.92
2006,Lady Hailstorm Steel Woods Set,Sales visit,France,34611.2,40.0,17771.2
2006,Lady Hailstorm Steel Woods Set,Sales visit,United Kingdom,69222.4,80.0,35542.4
2006,Lady Hailstorm Steel Woods Set,Sales visit,Switzerland,52144.55,60.0,26884.55
2006,Lady Hailstorm Steel Woods Set,Sales visit,Austria,22497.28,26.0,11551.28
2006,Lady Hailstorm Steel Woods Set,Web,United States,2399093.55,2770.0,1232923.55
2006,Lady Hailstorm Steel Woods Set,Web,Canada,996802.56,1152.0,511810.56
2006,Lady Hailstorm Steel Woods Set,Web,Mexico,788270.08,911.0,404739.08
2006,Lady Hailstorm Steel Woods Set,Web,Brazil,441484.11,510.0,226774.11
2006,Lady Hailstorm Steel Woods Set,Web,Japan,971709.44,1123.0,498926.44
2006,Lady Hailstorm Steel Woods Set,Web,Korea,768368.64,888.0,394520.64
2006,Lady Hailstorm Steel Woods Set,Web,China,827207.68,956.0,424731.68
2006,Lady Hailstorm Steel Woods Set,Web,Singapore,652421.12,754.0,334987.12
2006,Lady Hailstorm Steel Woods Set,Web,Australia,372070.4,430.0,191040.4
2006,Lady Hailstorm Steel Woods Set,Web,Netherlands,512245.76,592.0,263013.76
2006,Lady Hailstorm Steel Woods Set,Web,Sweden,104698.88,121.0,53757.88
2006,Lady Hailstorm Steel Woods Set,Web,Finland,708664.32,819.0,363865.32
2006,Lady Hailstorm Steel Woods Set,Web,Denmark,379857.92,439.0,195038.92
2006,Lady Hailstorm Steel Woods Set,Web,France,678552.78,783.0,348909.78
2006,Lady Hailstorm Steel Woods Set,Web,Germany,709101.6,819.0,364302.6
2006,Lady Hailstorm Steel Woods Set,Web,United Kingdom,897659.76,1037.0,461082.76
2006,Lady Hailstorm Steel Woods Set,Web,Belgium,421391.36,487.0,216364.36
2006,Lady Hailstorm Steel Woods Set,Web,Switzerland,270832.64,313.0,139059.64
2006,Lady Hailstorm Steel Woods Set,Web,Austria,407546.88,471.0,209255.88
2006,Lady Hailstorm Steel Woods Set,Web,Italy,584064.0,675.0,299889.0
2006,Lady Hailstorm Steel Woods Set,Web,Spain,500131.84,578.0,256793.84
2006,Lady Hailstorm Steel Woods Set,Mail,Canada,32880.64,38.0,16882.64
2006,Lady Hailstorm Steel Woods Set,Mail,Germany,28554.24,33.0,14661.24
2006,Lady Hailstorm Steel Woods Set,E-mail,Canada,28554.24,33.0,14661.24
2006,Lady Hailstorm Steel Woods Set,E-mail,Germany,78968.23,91.0,40657.23
2006,Lady Hailstorm Steel Woods Set,E-mail,Switzerland,51051.52,59.0,26212.52
2006,Lady Hailstorm Steel Woods Set,E-mail,Italy,138444.8,160.0,71084.8
2006,Lady Hailstorm Steel Woods Set,Fax,United States,19236.58,22.0,9974.58
2006,Lady Hailstorm Steel Woods Set,Fax,China,70087.68,81.0,35986.68
2006,Lady Hailstorm Steel Woods Set,Fax,Spain,37207.04,43.0,19104.04
2006,Course Pro Putter,Telephone,Japan,143922.42,1971.0,87946.02
2006,Course Pro Putter,Telephone,China,158818.5,2175.0,97048.5
2006,Course Pro Putter,Telephone,Australia,44980.32,616.0,27485.92
2006,Course Pro Putter,Telephone,France,56225.4,770.0,34357.4
2006,Course Pro Putter,Telephone,Spain,126689.7,1735.0,77415.7
2006,Course Pro Putter,Sales visit,United States,54691.98,749.0,33420.38
2006,Course Pro Putter,Sales visit,China,62724.18,859.0,38328.58
2006,Course Pro Putter,Sales visit,Singapore,46148.64,632.0,28199.84
2006,Course Pro Putter,Sales visit,Australia,82701.03,1464.0,44476.05
2006,Course Pro Putter,Sales visit,Netherlands,94999.02,1301.0,58050.62
2006,Course Pro Putter,Sales visit,Sweden,22125.06,303.0,13519.86
2006,Course Pro Putter,Sales visit,United Kingdom,16283.46,223.0,9950.26
2006,Course Pro Putter,Sales visit,Switzerland,109091.88,1494.0,66662.28
2006,Course Pro Putter,Web,United States,2084912.34,32042.0,1210217.9
2006,Course Pro Putter,Web,Canada,788423.13,11544.0,468126.51
2006,Course Pro Putter,Web,Mexico,691510.32,10891.0,396579.16
2006,Course Pro Putter,Web,Brazil,382566.63,5969.0,220429.61
2006,Course Pro Putter,Web,Japan,744883.86,11643.0,428808.9
2006,Course Pro Putter,Web,Korea,609414.12,9306.0,354836.52
2006,Course Pro Putter,Web,China,550616.46,8948.0,310730.18
2006,Course Pro Putter,Web,Singapore,472471.32,7391.0,271879.28
2006,Course Pro Putter,Web,Australia,344307.66,5133.0,202756.38
2006,Course Pro Putter,Web,Netherlands,481566.27,7676.0,274503.29
2006,Course Pro Putter,Web,Sweden,277210.29,4527.0,156034.59
2006,Course Pro Putter,Web,Finland,638939.97,9811.0,371038.51
2006,Course Pro Putter,Web,Denmark,56517.48,774.0,34535.88
2006,Course Pro Putter,Web,France,578536.74,9012.0,333612.3
2006,Course Pro Putter,Web,Germany,590961.03,9239.0,340164.89
2006,Course Pro Putter,Web,United Kingdom,696387.51,10938.0,399921.33
2006,Course Pro Putter,Web,Belgium,332273.25,5100.0,192992.55
2006,Course Pro Putter,Web,Switzerland,221967.15,3570.0,125942.49
2006,Course Pro Putter,Web,Austria,314967.33,4879.0,182124.91
2006,Course Pro Putter,Web,Italy,540975.06,8378.0,312846.38
2006,Course Pro Putter,Web,Spain,397298.82,6391.0,225404.98
2006,Course Pro Putter,Mail,Singapore,54618.96,748.0,33375.76
2006,Course Pro Putter,Mail,Germany,48631.32,666.0,29716.92
2006,Course Pro Putter,E-mail,Canada,79007.64,1082.0,48278.84
2006,Course Pro Putter,E-mail,France,44761.26,613.0,27352.06
2006,Course Pro Putter,E-mail,Germany,55130.1,755.0,33688.1
2006,Course Pro Putter,E-mail,Italy,53012.52,726.0,32394.12
2006,Course Pro Putter,Fax,United States,17889.9,245.0,10931.9
2006,Course Pro Putter,Fax,China,118000.32,1616.0,72105.92
2006,Blue Steel Putter,Telephone,Japan,29507.36,342.0,15416.96
2006,Blue Steel Putter,Telephone,Korea,15765.97,187.0,8061.57
2006,Blue Steel Putter,Telephone,China,26557.65,315.0,13579.65
2006,Blue Steel Putter,Telephone,Australia,5857.5,66.0,3138.3
2006,Blue Steel Putter,Telephone,France,11381.85,135.0,5819.85
2006,Blue Steel Putter,Sales visit,United States,40974.66,486.0,20951.46
2006,Blue Steel Putter,Sales visit,Mexico,5325.0,60.0,2853.0
2006,Blue Steel Putter,Sales visit,China,89284.29,1059.0,45653.49
2006,Blue Steel Putter,Sales visit,Singapore,18801.13,223.0,9613.53
2006,Blue Steel Putter,Sales visit,Australia,34482.79,409.0,17631.99
2006,Blue Steel Putter,Sales visit,Netherlands,46260.15,537.0,24135.75
2006,Blue Steel Putter,Sales visit,Sweden,9527.03,113.0,4871.43
2006,Blue Steel Putter,Sales visit,France,11058.03,129.0,5743.23
2006,Blue Steel Putter,Sales visit,Switzerland,47894.55,567.0,24534.15
2006,Blue Steel Putter,Sales visit,Austria,11044.61,131.0,5647.41
2006,Blue Steel Putter,Web,United States,874841.32,10317.0,449780.92
2006,Blue Steel Putter,Web,Canada,321226.24,3796.0,164831.04
2006,Blue Steel Putter,Web,Mexico,303286.32,3576.0,155955.12
2006,Blue Steel Putter,Web,Brazil,162143.96,1911.0,83410.76
2006,Blue Steel Putter,Web,Japan,333260.62,3934.0,171179.82
2006,Blue Steel Putter,Web,Korea,247437.43,2917.0,127257.03
2006,Blue Steel Putter,Web,China,228618.34,2698.0,117460.74
2006,Blue Steel Putter,Web,Singapore,206467.16,2432.0,106268.76
2006,Blue Steel Putter,Web,Australia,162266.22,1914.0,83409.42
2006,Blue Steel Putter,Web,Netherlands,206897.09,2447.0,106080.69
2006,Blue Steel Putter,Web,Sweden,59406.08,700.0,30566.08
2006,Blue Steel Putter,Web,Finland,273041.03,3221.0,140335.83
2006,Blue Steel Putter,Web,Denmark,87035.01,1023.0,44887.41
2006,Blue Steel Putter,Web,France,268808.11,3169.0,138245.31
2006,Blue Steel Putter,Web,Germany,254118.44,2999.0,130559.64
2006,Blue Steel Putter,Web,United Kingdom,324333.09,3819.0,166990.29
2006,Blue Steel Putter,Web,Belgium,143663.26,1693.0,73911.66
2006,Blue Steel Putter,Web,Switzerland,93966.14,1106.0,48398.94
2006,Blue Steel Putter,Web,Austria,131659.43,1547.0,67923.03
2006,Blue Steel Putter,Web,Italy,212488.64,2504.0,109323.84
2006,Blue Steel Putter,Web,Spain,238962.08,2816.0,122942.88
2006,Blue Steel Putter,Mail,Canada,13236.67,157.0,6768.27
2006,Blue Steel Putter,Mail,Japan,17958.03,213.0,9182.43
2006,Blue Steel Putter,Mail,Singapore,20993.19,249.0,10734.39
2006,Blue Steel Putter,Mail,Germany,20270.17,235.0,10588.17
2006,Blue Steel Putter,E-mail,Canada,26557.65,315.0,13579.65
2006,Blue Steel Putter,E-mail,Germany,23438.18,278.0,11984.58
2006,Blue Steel Putter,E-mail,Italy,41986.38,498.0,21468.78
2006,Blue Steel Putter,Fax,United States,7840.83,93.0,4009.23
2006,Blue Steel Putter,Fax,China,38246.36,440.0,20118.36
2006,Blue Steel Max Putter,Telephone,Japan,130759.2,762.0,60807.6
2006,Blue Steel Max Putter,Telephone,China,61604.4,638.0,4829.97
2006,Blue Steel Max Putter,Telephone,France,32260.8,188.0,15002.4
2006,Blue Steel Max Putter,Telephone,Spain,70527.6,411.0,32797.8
2006,Blue Steel Max Putter,Sales visit,Mexico,55083.6,401.0,18786.2
2006,Blue Steel Max Putter,Sales visit,China,105019.2,612.0,48837.6
2006,Blue Steel Max Putter,Sales visit,Australia,78421.2,457.0,36468.6
2006,Blue Steel Max Putter,Sales visit,Netherlands,76190.4,510.0,29796.78
2006,Blue Steel Max Putter,Sales visit,Sweden,65722.8,383.0,30563.4
2006,Blue Steel Max Putter,Sales visit,United Kingdom,37408.8,218.0,17396.4
2006,Blue Steel Max Putter,Sales visit,Switzerland,82196.4,562.0,31138.49
2006,Blue Steel Max Putter,Sales visit,Austria,0.0,96.0,-8195.52
2006,Blue Steel Max Putter,Web,United States,1671555.6,10820.0,685217.57
2006,Blue Steel Max Putter,Web,Canada,605233.2,3796.0,258490.07
2006,Blue Steel Max Putter,Web,Mexico,520119.6,3305.0,218482.42
2006,Blue Steel Max Putter,Web,Brazil,280394.4,1808.0,115538.82
2006,Blue Steel Max Putter,Web,Japan,561303.6,3766.0,218767.65
2006,Blue Steel Max Putter,Web,Korea,485113.2,3211.0,192812.52
2006,Blue Steel Max Putter,Web,China,474817.2,2917.0,208001.1
2006,Blue Steel Max Putter,Web,Singapore,418360.8,2708.0,171502.5
2006,Blue Steel Max Putter,Web,Australia,297897.6,2026.0,113775.5
2006,Blue Steel Max Putter,Web,Netherlands,394508.4,2515.0,165020.28
2006,Blue Steel Max Putter,Web,Sweden,180523.2,1267.0,65595.05
2006,Blue Steel Max Putter,Web,Finland,510510.0,3326.0,207440.13
2006,Blue Steel Max Putter,Web,Denmark,22479.6,131.0,10453.8
2006,Blue Steel Max Putter,Web,France,509823.6,3299.0,209084.44
2006,Blue Steel Max Putter,Web,Germany,399828.0,2693.0,154944.69
2006,Blue Steel Max Putter,Web,United Kingdom,563534.4,3703.0,226293.17
2006,Blue Steel Max Putter,Web,Belgium,264778.8,1748.0,105630.55
2006,Blue Steel Max Putter,Web,Switzerland,182582.4,1169.0,75943.35
2006,Blue Steel Max Putter,Web,Austria,252938.4,1579.0,108661.35
2006,Blue Steel Max Putter,Web,Italy,354525.6,2318.0,143353.56
2006,Blue Steel Max Putter,Web,Spain,335992.8,2190.0,136442.56
2006,Blue Steel Max Putter,Mail,Japan,18018.0,105.0,8379.0
2006,Blue Steel Max Putter,Mail,Singapore,38610.0,225.0,17955.0
2006,Blue Steel Max Putter,Mail,Germany,55255.2,322.0,25695.6
2006,Blue Steel Max Putter,E-mail,Canada,85628.4,499.0,39820.2
2006,Blue Steel Max Putter,E-mail,Germany,100386.0,627.0,43097.46
2006,Blue Steel Max Putter,E-mail,Italy,119776.8,747.0,51517.27
2006,Blue Steel Max Putter,Fax,United States,51136.8,298.0,23780.4
2006,Blue Steel Max Putter,Fax,China,67953.6,396.0,31600.8
2006,Blue Steel Max Putter,Fax,Spain,41527.2,242.0,19311.6
2006,Course Pro Golf and Tee Set,Telephone,Japan,10033.66,1056.0,7076.86
2006,Course Pro Golf and Tee Set,Telephone,China,36939.78,3618.0,26809.38
2006,Course Pro Golf and Tee Set,Telephone,Singapore,10283.98,986.0,7523.18
2006,Course Pro Golf and Tee Set,Sales visit,Mexico,23901.12,2367.0,17273.52
2006,Course Pro Golf and Tee Set,Sales visit,Japan,16448.11,1577.0,12032.51
2006,Course Pro Golf and Tee Set,Sales visit,China,27162.24,2690.0,19630.24
2006,Course Pro Golf and Tee Set,Sales visit,Australia,24114.16,2405.0,17380.16
2006,Course Pro Golf and Tee Set,Sales visit,Netherlands,10970.16,1063.0,7993.76
2006,Course Pro Golf and Tee Set,Sales visit,Sweden,13058.36,1252.0,9552.76
2006,Course Pro Golf and Tee Set,Sales visit,France,0.0,68.0,-190.4
2006,Course Pro Golf and Tee Set,Sales visit,United Kingdom,8750.77,839.0,6401.57
2006,Course Pro Golf and Tee Set,Sales visit,Switzerland,28451.78,2876.0,20398.98
2006,Course Pro Golf and Tee Set,Sales visit,Austria,0.0,40.0,-112.0
2006,Course Pro Golf and Tee Set,Web,United States,444797.67,44046.0,321468.87
2006,Course Pro Golf and Tee Set,Web,Canada,187139.46,18213.0,136143.06
2006,Course Pro Golf and Tee Set,Web,Mexico,110676.88,11020.0,79820.88
2006,Course Pro Golf and Tee Set,Web,Brazil,74829.65,7385.0,54151.65
2006,Course Pro Golf and Tee Set,Web,Japan,150025.53,14778.0,108647.13
2006,Course Pro Golf and Tee Set,Web,Korea,118264.32,11714.0,85465.12
2006,Course Pro Golf and Tee Set,Web,China,110095.19,10759.0,79969.99
2006,Course Pro Golf and Tee Set,Web,Singapore,91075.11,9032.0,65785.51
2006,Course Pro Golf and Tee Set,Web,Australia,72206.89,7061.0,52436.09
2006,Course Pro Golf and Tee Set,Web,Netherlands,115274.61,11475.0,83144.61
2006,Course Pro Golf and Tee Set,Web,Sweden,42570.22,4275.0,30600.22
2006,Course Pro Golf and Tee Set,Web,Finland,130181.38,12875.0,94131.38
2006,Course Pro Golf and Tee Set,Web,Denmark,31464.47,3146.0,22655.67
2006,Course Pro Golf and Tee Set,Web,France,133653.04,13027.0,97177.44
2006,Course Pro Golf and Tee Set,Web,Germany,118719.96,11619.0,86186.76
2006,Course Pro Golf and Tee Set,Web,United Kingdom,144943.2,14326.0,104830.4
2006,Course Pro Golf and Tee Set,Web,Belgium,69272.28,6803.0,50223.88
2006,Course Pro Golf and Tee Set,Web,Switzerland,33003.92,3191.0,24069.12
2006,Course Pro Golf and Tee Set,Web,Austria,79007.25,7765.0,57265.25
2006,Course Pro Golf and Tee Set,Web,Italy,119951.53,11777.0,86975.93
2006,Course Pro Golf and Tee Set,Web,Spain,114286.84,11360.0,82478.84
2006,Course Pro Golf and Tee Set,Mail,Japan,0.0,85.0,-238.0
2006,Course Pro Golf and Tee Set,Mail,Singapore,11248.8,1090.0,8196.8
2006,Course Pro Golf and Tee Set,Mail,Germany,4484.9,492.0,3107.3
2006,Course Pro Golf and Tee Set,E-mail,Japan,0.0,24.0,-67.2
2006,Course Pro Golf and Tee Set,E-mail,Germany,15952.32,1595.0,11486.32
2006,Course Pro Golf and Tee Set,E-mail,Switzerland,6643.91,637.0,4860.31
2006,Course Pro Golf and Tee Set,E-mail,Italy,10252.69,1144.0,7049.49
2006,Course Pro Golf and Tee Set,Fax,United States,7958.72,748.0,5864.32
2006,Course Pro Golf and Tee Set,Fax,China,0.0,300.0,-840.0
2006,Course Pro Golf and Tee Set,Fax,Spain,10304.84,988.0,7538.44
2006,Course Pro Umbrella,Telephone,Japan,33395.55,2755.0,16865.55
2006,Course Pro Umbrella,Telephone,China,18782.1,1527.0,9620.1
2006,Course Pro Umbrella,Telephone,Australia,6802.1,542.0,3550.1
2006,Course Pro Umbrella,Telephone,France,8129.22,654.0,4205.22
2006,Course Pro Umbrella,Sales visit,Canada,13362.25,1075.0,6912.25
2006,Course Pro Umbrella,Sales visit,Mexico,17140.97,1430.0,8560.97
2006,Course Pro Umbrella,Sales visit,Japan,9136.4,728.0,4768.4
2006,Course Pro Umbrella,Sales visit,China,38861.99,3203.0,19643.99
2006,Course Pro Umbrella,Sales visit,Australia,0.0,93.0,-558.0
2006,Course Pro Umbrella,Sales visit,Netherlands,26545.46,2126.0,13789.46
2006,Course Pro Umbrella,Sales visit,Sweden,17281.35,1377.0,9019.35
2006,Course Pro Umbrella,Sales visit,France,8439.97,747.0,3957.97
2006,Course Pro Umbrella,Sales visit,United Kingdom,9968.86,802.0,5156.86
2006,Course Pro Umbrella,Sales visit,Switzerland,26554.98,2262.0,12982.98
2006,Course Pro Umbrella,Sales visit,Austria,0.0,40.0,-240.0
2006,Course Pro Umbrella,Web,United States,589548.06,48473.0,298710.06
2006,Course Pro Umbrella,Web,Canada,226437.7,18320.0,116517.7
2006,Course Pro Umbrella,Web,Mexico,169310.7,13962.0,85538.7
2006,Course Pro Umbrella,Web,Brazil,99044.6,8112.0,50372.6
2006,Course Pro Umbrella,Web,Japan,183221.18,14886.0,93905.18
2006,Course Pro Umbrella,Web,Korea,156876.96,12896.0,79500.96
2006,Course Pro Umbrella,Web,China,142515.62,11615.0,72825.62
2006,Course Pro Umbrella,Web,Singapore,135474.43,11117.0,68772.43
2006,Course Pro Umbrella,Web,Australia,120908.24,9782.0,62216.24
2006,Course Pro Umbrella,Web,Netherlands,145239.36,12030.0,73059.36
2006,Course Pro Umbrella,Web,Sweden,48169.06,4026.0,24013.06
2006,Course Pro Umbrella,Web,Finland,172544.05,14163.0,87566.05
2006,Course Pro Umbrella,Web,Denmark,48587.38,4009.0,24533.38
2006,Course Pro Umbrella,Web,France,160024.89,13009.0,81970.89
2006,Course Pro Umbrella,Web,Germany,154176.79,12501.0,79170.79
2006,Course Pro Umbrella,Web,United Kingdom,191675.23,15698.0,97487.23
2006,Course Pro Umbrella,Web,Belgium,91867.01,7480.0,46987.01
2006,Course Pro Umbrella,Web,Switzerland,63703.58,5111.0,33037.58
2006,Course Pro Umbrella,Web,Austria,103876.35,8467.0,53074.35
2006,Course Pro Umbrella,Web,Italy,157443.71,12821.0,80517.71
2006,Course Pro Umbrella,Web,Spain,130171.28,10759.0,65617.28
2006,Course Pro Umbrella,Mail,Japan,9913.8,891.0,4567.8
2006,Course Pro Umbrella,Mail,Singapore,13735.15,1105.0,7105.15
2006,Course Pro Umbrella,Mail,Germany,0.0,62.0,-372.0
2006,Course Pro Umbrella,E-mail,Canada,8195.15,653.0,4277.15
2006,Course Pro Umbrella,E-mail,Japan,0.0,24.0,-144.0
2006,Course Pro Umbrella,E-mail,Germany,30634.55,2520.0,15514.55
2006,Course Pro Umbrella,E-mail,Italy,15475.35,1406.0,7039.35
2006,Course Pro Umbrella,Fax,United States,10606.68,828.0,5638.68
2006,Course Pro Umbrella,Fax,China,30672.34,2758.0,14124.34
2006,Course Pro Umbrella,Fax,Spain,30403.78,2446.0,15727.78
2006,Course Pro Golf Bag,Telephone,Japan,44573.3,209.0,27916.0
2006,Course Pro Golf Bag,Telephone,China,33751.08,162.0,20839.68
2006,Course Pro Golf Bag,Telephone,France,23750.76,114.0,14664.96
2006,Course Pro Golf Bag,Sales visit,United States,6947.49,33.0,4317.39
2006,Course Pro Golf Bag,Sales visit,Canada,22292.38,107.0,13764.48
2006,Course Pro Golf Bag,Sales visit,Mexico,11184.3,51.0,7119.6
2006,Course Pro Golf Bag,Sales visit,China,54387.4,258.0,33824.8
2006,Course Pro Golf Bag,Sales visit,Australia,76306.67,361.0,47534.97
2006,Course Pro Golf Bag,Sales visit,Sweden,32917.72,158.0,20325.12
2006,Course Pro Golf Bag,Sales visit,France,24079.36,112.0,15152.96
2006,Course Pro Golf Bag,Sales visit,Switzerland,82929.2,389.0,51925.9
2006,Course Pro Golf Bag,Sales visit,Austria,8772.0,40.0,5584.0
2006,Course Pro Golf Bag,Web,United States,1108588.1,5258.0,689525.5
2006,Course Pro Golf Bag,Web,Canada,385340.02,1837.0,238931.12
2006,Course Pro Golf Bag,Web,Mexico,342947.86,1629.0,213116.56
2006,Course Pro Golf Bag,Web,Brazil,201167.56,954.0,125133.76
2006,Course Pro Golf Bag,Web,Japan,363683.55,1733.0,225563.45
2006,Course Pro Golf Bag,Web,Korea,296718.4,1408.0,184500.8
2006,Course Pro Golf Bag,Web,China,248976.96,1192.0,153974.56
2006,Course Pro Golf Bag,Web,Singapore,260445.52,1236.0,161936.32
2006,Course Pro Golf Bag,Web,Australia,164434.36,782.0,102108.96
2006,Course Pro Golf Bag,Web,Netherlands,333473.72,1582.0,207388.32
2006,Course Pro Golf Bag,Web,Sweden,131439.82,623.0,81786.72
2006,Course Pro Golf Bag,Web,Finland,325052.64,1544.0,201995.84
2006,Course Pro Golf Bag,Web,Denmark,61898.4,292.0,38626.0
2006,Course Pro Golf Bag,Web,France,284755.1,1352.0,177000.7
2006,Course Pro Golf Bag,Web,Germany,256671.48,1221.0,159357.78
2006,Course Pro Golf Bag,Web,United Kingdom,393437.5,1864.0,244876.7
2006,Course Pro Golf Bag,Web,Belgium,172734.65,819.0,107460.35
2006,Course Pro Golf Bag,Web,Switzerland,87294.36,418.0,53979.76
2006,Course Pro Golf Bag,Web,Austria,195498.57,928.0,121536.97
2006,Course Pro Golf Bag,Web,Italy,252605.82,1203.0,156726.72
2006,Course Pro Golf Bag,Web,Spain,291674.3,1383.0,181449.2
2006,Course Pro Golf Bag,Mail,Japan,29682.52,138.0,18683.92
2006,Course Pro Golf Bag,Mail,Singapore,21042.34,101.0,12992.64
2006,Course Pro Golf Bag,Mail,Germany,25750.4,120.0,16186.4
2006,Course Pro Golf Bag,E-mail,Canada,33126.06,159.0,20453.76
2006,Course Pro Golf Bag,E-mail,Japan,5263.2,24.0,3350.4
2006,Course Pro Golf Bag,E-mail,Germany,65034.56,308.0,40486.96
2006,Course Pro Golf Bag,E-mail,Italy,74683.56,350.0,46788.56
2006,Course Pro Golf Bag,Fax,United States,17083.88,82.0,10548.48
2006,Course Pro Golf Bag,Fax,China,101832.82,473.0,64134.72
2006,Course Pro Golf Bag,Fax,Spain,21459.02,103.0,13249.92
2006,Course Pro Gloves,Telephone,Japan,21735.0,2070.0,16456.5
2006,Course Pro Gloves,Telephone,China,37073.99,3558.0,28001.09
2006,Course Pro Gloves,Telephone,Australia,6415.5,611.0,4857.45
2006,Course Pro Gloves,Sales visit,Canada,6205.5,591.0,4698.45
2006,Course Pro Gloves,Sales visit,Mexico,11169.25,1075.0,8428.0
2006,Course Pro Gloves,Sales visit,China,8085.0,770.0,6121.5
2006,Course Pro Gloves,Sales visit,Singapore,6384.0,608.0,4833.6
2006,Course Pro Gloves,Sales visit,Australia,18805.5,1791.0,14238.45
2006,Course Pro Gloves,Sales visit,Netherlands,7308.0,696.0,5533.2
2006,Course Pro Gloves,Sales visit,Sweden,23587.59,3532.0,14580.99
2006,Course Pro Gloves,Sales visit,France,4605.3,430.0,3508.8
2006,Course Pro Gloves,Sales visit,Switzerland,28998.72,2720.0,22062.72
2006,Course Pro Gloves,Web,United States,437082.5,56456.0,293119.7
2006,Course Pro Gloves,Web,Canada,169189.12,19646.0,119091.82
2006,Course Pro Gloves,Web,Mexico,124035.65,16437.0,82121.3
2006,Course Pro Gloves,Web,Brazil,74264.92,9213.0,50771.77
2006,Course Pro Gloves,Web,Japan,152462.8,20898.0,99172.9
2006,Course Pro Gloves,Web,Korea,121297.53,15897.0,80760.18
2006,Course Pro Gloves,Web,China,133712.53,19278.0,84553.63
2006,Course Pro Gloves,Web,Singapore,100345.12,13596.0,65675.32
2006,Course Pro Gloves,Web,Australia,72865.63,10443.0,46235.98
2006,Course Pro Gloves,Web,Netherlands,115759.55,14926.0,77698.25
2006,Course Pro Gloves,Web,Sweden,48323.11,5612.0,34012.51
2006,Course Pro Gloves,Web,Finland,131114.34,17000.0,87764.34
2006,Course Pro Gloves,Web,Denmark,5267.73,507.0,3974.88
2006,Course Pro Gloves,Web,France,131468.0,17235.0,87518.75
2006,Course Pro Gloves,Web,Germany,105551.91,13457.0,71236.56
2006,Course Pro Gloves,Web,United Kingdom,148556.38,18754.0,100733.68
2006,Course Pro Gloves,Web,Belgium,70026.49,8982.0,47122.39
2006,Course Pro Gloves,Web,Switzerland,40519.45,6275.0,24518.2
2006,Course Pro Gloves,Web,Austria,76389.4,9751.0,51524.35
2006,Course Pro Gloves,Web,Italy,121625.98,16206.0,80300.68
2006,Course Pro Gloves,Web,Spain,117619.6,14817.0,79836.25
2006,Course Pro Gloves,Mail,Japan,5365.5,511.0,4062.45
2006,Course Pro Gloves,Mail,Singapore,7948.5,757.0,6018.15
2006,Course Pro Gloves,Mail,Germany,6552.0,624.0,4960.8
2006,Course Pro Gloves,E-mail,Germany,28230.74,4022.0,17974.64
2006,Course Pro Gloves,E-mail,Italy,10670.53,1027.0,8051.68
2006,Course Pro Gloves,Fax,United States,22007.99,3554.0,12945.29
2006,Course Pro Gloves,Fax,Spain,7266.0,692.0,5501.4
2006,Husky Rope 50,Telephone,Canada,27208.0,179.0,9145.11
2006,Husky Rope 50,Telephone,Australia,33896.0,223.0,11393.07
2006,Husky Rope 50,Telephone,Sweden,100928.0,664.0,33923.76
2006,Husky Rope 50,Telephone,France,17024.0,112.0,5722.08
